cve	rating	date	file
CVE-2024-0005	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0005	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0005	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0005	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0006	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0006	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0006	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0007	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0007	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0007	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0008	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0008	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0008	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0008	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0009	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0009	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0009	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0009	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0010	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0010	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0010	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0010	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0011	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0011	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0011	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0011	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0012		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0012	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0012		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0014	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0014	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0014	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0014	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0015	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0015	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0015	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0015	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0016	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0016	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0016	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0016	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0017	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0017	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0017	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0017	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0018	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0018	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0018	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0018	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0019	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0019	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0019	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0019	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0020	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0020	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0020	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0020	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0021	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0021	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0021	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0021	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0022	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0022	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0022	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0022	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0023	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0023	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0023	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0023	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0024	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0024	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0024	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0024	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0025	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0025	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0025	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0025	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0026	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0026	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0026	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0026	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0027	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0027	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0027	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0027	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0029	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0029	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0029	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0029	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0030	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0030	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0030	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0030	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0031	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0031	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0031	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0031	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0032	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0032	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0032	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0032	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0033	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0033	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0033	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0033	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0034	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0034	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0034	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0034	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0035	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0035	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0035	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0035	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0036	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0036	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0036	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0036	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0037	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0037	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0037	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0037	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0038	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0038	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0038	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0038	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0039	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0039	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0039	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0039	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0040	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0040	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0040	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0040	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0041	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0041	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0041	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0041	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0042	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0042	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0042	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0042	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0043	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0043	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0043	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0043	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0044		2025-01-04	2024\2024-predictions.txt
CVE-2024-0044		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0044	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0044	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0045	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0045	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0045	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0045	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0046	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0046	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0046	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0046	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0047	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0047	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0047	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0047	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0048	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0048	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0048	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0048	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0049	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0049	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0049	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0049	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0050	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0050	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0050	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0051	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0051	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0051	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0051	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0052	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0052	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0053	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0053	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0053	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0053	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0054		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0054	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0054		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0055	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0055	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0055	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0056	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0056	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0056	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0056	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0057	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0057	cold	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0066		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0067		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0067	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0067		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0068		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0069	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0070	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0071	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0071	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0071	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0071	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0072		2025-01-04	2024\2024-predictions.txt
CVE-2024-0072		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0072	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0072		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0073	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0073	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0073	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0073	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0074	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0074	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0074	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0074	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0075	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0075	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0075	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0075	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0076		2025-01-04	2024\2024-predictions.txt
CVE-2024-0076		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0076	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0076		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0077	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0077	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0077	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0077	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0078	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0078	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0078	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0078	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0079	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0079	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0079	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0079	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0080		2025-01-04	2024\2024-predictions.txt
CVE-2024-0080		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0080	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0080		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0081		2025-01-04	2024\2024-predictions.txt
CVE-2024-0081		2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0081	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0081		2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0082	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0082	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0082	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0082	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0083	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0083	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0083	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0083	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0084	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0084	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0084	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0084	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0085	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0085	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0085	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0085	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0086	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0086	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0086	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0086	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0087	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0087	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0087	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0087	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0088	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0088	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0088	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0088	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0089	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0089	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0089	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0089	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0090	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0090	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0090	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0090	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0091	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0091	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0091	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0091	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0092	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0092	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0092	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0092	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0093	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0093	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0093	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0093	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0094	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0094	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0094	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0094	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0095	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0095	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0095	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0095	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0096	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0096	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0096	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0096	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0097	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0097	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0097	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0097	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0098	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0098	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0098	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0098	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0099	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0099	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0099	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0099	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0100	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0100	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0100	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0100	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0101	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0101	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0101	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0101	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0102	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0102	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0102	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0102	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0103	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0103	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0103	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0103	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0104	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0104	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0104	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0104	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0105	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0105	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0105	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0105	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0106	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0106	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0106	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0106	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0107	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0107	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0107	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0107	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0108	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0108	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0108	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0108	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0109	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0109	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0109	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0109	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0110	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0110	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0110	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0110	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0111	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0111	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0111	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0111	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0112	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0113	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0113	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0113	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0113	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0114	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0115	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0115	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0115	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0115	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0116	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0116	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0116	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0116	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0117	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0117	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0117	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0117	hot	2026-02-08	2024\2024-output-may-24.txt
CVE-2024-0118	hot	2025-01-04	2024\2024-predictions.txt
CVE-2024-0118	hot	2025-01-07	2024\predictions-jan-7-run.txt
CVE-2024-0118	hot	2025-01-17	2024\2024-predictions-jan-17-run.txt
CVE-2024-0118	hot	2026-02-08	2024\2024-output-may-24.txt
