cve	rating	assigner	published	title	description	vendor	product
CVE-2025-3759	hot	CERT-PL	2025-05-08T10:05:07.131Z	Missing Authentication for Changing Device Configuration in WF2220	"Endpoint /cgi-bin-igd/netcore_set.cgi which is used for changing device configuration is accessible without authentication. This poses a significant security threat allowing for e.g: administrator account hijacking or AP password changing.
The vendor was contacted early about this disclosure but did not respond in any way."	NETIS	WF2220
CVE-2025-3833	hot	Zohocorp	2025-05-14T11:00:27.309Z	SQL Injection	Zohocorp ManageEngine ADSelfService Plus versions 6513 and prior are vulnerable to authenticated SQL injection in the MFA reports.	MANAGEENGINE	ADSelfService Plus
CVE-2025-3834	hot	Zohocorp	2025-05-14T11:05:34.690Z	SQL Injection	Zohocorp ManageEngine ADAudit Plus versions 8510 and prior are vulnerable to authenticated SQL injection in the OU History report.	MANAGEENGINE	ADAudit Plus
CVE-2025-3835	hot	Zohocorp	2025-06-09T10:29:18.379Z	Remote Code Execution	Zohocorp ManageEngine Exchange Reporter Plus versions 5721 and prior are vulnerable to Remote code execution in the Content Search module.	MANAGEENGINE	Exchange Reporter Plus
CVE-2025-3836	hot	Zohocorp	2025-05-22T10:38:26.473Z	SQL Injection	Zohocorp ManageEngine ADAudit Plus versions 8510 and prior are vulnerable to authenticated SQL injection in the logon events aggregate report.	MANAGEENGINE	ADAudit Plus
CVE-2025-3875	hot	mozilla	2025-05-14T16:56:42.950Z		"Thunderbird parses addresses in a way that can allow sender spoofing in case the server allows an invalid From address to be used. For example, if the From header contains an (invalid) value ""Spoofed Name  "", Thunderbird treats spoofed@example.com as the actual address. This vulnerability affects Thunderbird < 128.10.1 and Thunderbird < 138.0.1."	MOZILLA	Thunderbird
CVE-2025-3884	hot	zdi	2025-05-22T00:49:29.032Z	Cloudera Hue Ace Editor Directory Traversal Information Disclosure Vulnerability	"Cloudera Hue Ace Editor Directory Traversal Information Disclosure Vulnerability. This vulnerability allows remote attackers to disclose sensitive information on affected installations of Cloudera Hue. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the Ace Editor web application. The issue results from the lack of proper validation of a user-supplied path prior to using it in file operations. An attacker can leverage this vulnerability to disclose information in the context of the service account. Was ZDI-CAN-24332."	CLOUDERA	Hue
CVE-2025-3908	hot	OpenVPN	2025-05-19T14:59:08.482Z		The configuration initialization tool in OpenVPN 3 Linux v20 through v24 on Linux allows a local attacker to use symlinks pointing at an arbitrary directory which will change the ownership and permissions of that destination directory.	OPENVPN	OpenVPN 3 Linux
CVE-2025-3909	hot	mozilla	2025-05-14T16:56:43.630Z		"Thunderbird's handling of the X-Mozilla-External-Attachment-URL header can be exploited to execute JavaScript in the file:/// context. By crafting a nested email attachment (message/rfc822) and setting its content type to application/pdf, Thunderbird may incorrectly render it as HTML when opened, allowing the embedded JavaScript to run without requiring a file download. This behavior relies on Thunderbird auto-saving the attachment to /tmp and linking to it via the file:/// protocol, potentially enabling JavaScript execution as part of the HTML. This vulnerability affects Thunderbird < 128.10.1 and Thunderbird < 138.0.1."	MOZILLA	Thunderbird
CVE-2025-3911	hot	Docker	2025-04-29T17:20:34.740Z	Exposure in Docker Desktop logs of environment variables configured for running containers	"Recording of environment variables, configured for running containers, in Docker Desktop application logs could lead to unintentional disclosure of sensitive information such as api keys, passwords, etc.

A malicious actor with read access to these logs could obtain sensitive credentials information and further use it to gain unauthorized access to other systems. Starting with version 4.41.0, Docker Desktop no longer logs environment variables set by the user."	DOCKER	Docker Desktop
CVE-2025-3916	hot	schneider	2025-05-13T08:35:01.329Z		"CWE-121: Stack-based Buffer Overflow?vulnerability exists?that could cause?local attackers being able to
exploit these issues to potentially execute arbitrary code?while the end user opens a malicious project file (SSD
file) provided by the attacker."	SCHNEIDER ELECTRIC	EcoStruxure™ Power Build Rapsody software
CVE-2025-3946	hot	Honeywell	2025-07-10T20:16:54.743Z	Incorrect response generation during FTEB protocol processing	"The Honeywell Experion PKS 

and OneWireless WDM

contains a Deployment of Wrong Handler

 

vulnerability 

in the component Control Data Access (CDA). An attacker could potentially exploit this vulnerability, leading to 

Input Data Manipulation, 

 which could result in incorrect handling of packets leading to remote code execution.



Honeywell recommends updating to the most recent version of Honeywell Experion PKS:520.2 TCU9 HF1 and 530.1 TCU3 HF1 and OneWireless: 322.5 and 331.1.

The affected Experion PKS products are C300 PCNT02, C300 PCNT05, FIM4, FIM8, UOC, CN100, HCA, C300PM, and C200E.  The Experion PKS versions affected are from 520.1 through 520.2 TCU9 and from 530 through 530 TCU3. The OneWireless WDM affected versions are 322.1 through 322.4 and 330.1 through 330.3."	HONEYWELL	C200E; C300 PCNT02; C300 PCNT05; C300PM; CN100; FIM4; FIM8; HCA; UOC; Wireless Device Manager
CVE-2025-40014	hot	Linux	2025-04-18T07:01:40.151Z	"objtool, spi: amd: Fix out-of-bounds stack access in amd_set_spi_freq()"	"In the Linux kernel, the following vulnerability has been resolved:

objtool, spi: amd: Fix out-of-bounds stack access in amd_set_spi_freq()

If speed_hz < AMD_SPI_MIN_HZ, amd_set_spi_freq() iterates over the
entire amd_spi_freq array without breaking out early, causing 'i' to go
beyond the array bounds.

Fix that by stopping the loop when it gets to the last entry, so the low
speed_hz value gets clamped up to AMD_SPI_MIN_HZ.

Fixes the following warning with an UBSAN kernel:

  drivers/spi/spi-amd.o: error: objtool: amd_set_spi_freq() falls through to next function amd_spi_set_opcode()"	LINUX	Linux
CVE-2025-40325	hot	Linux	2025-04-18T07:01:41.619Z	md/raid10: wait barrier before returning discard request with REQ_NOWAIT	"In the Linux kernel, the following vulnerability has been resolved:

md/raid10: wait barrier before returning discard request with REQ_NOWAIT

raid10_handle_discard should wait barrier before returning a discard bio
which has REQ_NOWAIT. And there is no need to print warning calltrace
if a discard bio has REQ_NOWAIT flag. Quality engineer usually checks
dmesg and reports error if dmesg has warning/error calltrace."	LINUX	Linux
CVE-2025-40581	hot	siemens	2025-05-13T09:39:08.719Z		"A vulnerability has been identified in SCALANCE LPE9403 (6GK5998-3GS00-2AC2) (All versions with SINEMA Remote Connect Edge Client installed). Affected devices are vulnerable to an authentication bypass.
This could allow a non-privileged local attacker to bypass the authentication of the SINEMA Remote Connect Edge Client, and to read and modify the configuration parameters."	SIEMENS	SCALANCE LPE9403
CVE-2025-40582	hot	siemens	2025-05-13T09:39:10.166Z		"A vulnerability has been identified in SCALANCE LPE9403 (6GK5998-3GS00-2AC2) (All versions with SINEMA Remote Connect Edge Client installed). Affected devices do not properly sanitize configuration parameters.
This could allow a non-privileged local attacker to execute root commands on the device."	SIEMENS	SCALANCE LPE9403
CVE-2025-40585	hot	siemens	2025-06-10T15:17:35.035Z		A vulnerability has been identified in Energy Services (All versions with G5DFR). Affected solutions using G5DFR contain default credentials. This could allow an attacker to gain control of G5DFR component and tamper with outputs from the device.	SIEMENS	Energy Services
CVE-2025-40591	hot	siemens	2025-06-10T15:17:36.336Z		"A vulnerability has been identified in RUGGEDCOM ROX MX5000 (All versions < V2.16.5), RUGGEDCOM ROX MX5000RE (All versions < V2.16.5), RUGGEDCOM ROX RX1400 (All versions < V2.16.5), RUGGEDCOM ROX RX1500 (All versions < V2.16.5), RUGGEDCOM ROX RX1501 (All versions < V2.16.5), RUGGEDCOM ROX RX1510 (All versions < V2.16.5), RUGGEDCOM ROX RX1511 (All versions < V2.16.5), RUGGEDCOM ROX RX1512 (All versions < V2.16.5), RUGGEDCOM ROX RX1524 (All versions < V2.16.5), RUGGEDCOM ROX RX1536 (All versions < V2.16.5), RUGGEDCOM ROX RX5000 (All versions < V2.16.5). The 'Log Viewers' tool in the web interface of affected devices is vulnerable to command injection due to missing server side input sanitation. This could allow an authenticated remote attacker to execute the 'tail' command with root privileges and disclose contents of all files in the filesystem."	SIEMENS	RUGGEDCOM ROX MX5000; RUGGEDCOM ROX MX5000RE; RUGGEDCOM ROX RX1400; RUGGEDCOM ROX RX1500; RUGGEDCOM ROX RX1501; RUGGEDCOM ROX RX1510; RUGGEDCOM ROX RX1511; RUGGEDCOM ROX RX1512; RUGGEDCOM ROX RX1524; RUGGEDCOM ROX RX1536; RUGGEDCOM ROX RX5000
CVE-2025-40595	hot	sonicwall	2025-05-14T16:35:54.647Z		"A Server-side request forgery (SSRF) vulnerability has been identified in the SMA1000 Appliance Work Place interface. By using an encoded URL, a remote unauthenticated attacker could potentially cause the appliance to make requests to unintended location."	SONICWALL	SMA1000
CVE-2025-40596	hot	sonicwall	2025-07-23T14:46:24.199Z		"A Stack-based buffer overflow vulnerability in the SMA100 series web interface allows remote, unauthenticated attacker to cause Denial of Service (DoS) or potentially results in code execution."	SONICWALL	SMA 100 Series
CVE-2025-40597	hot	sonicwall	2025-07-23T14:48:36.604Z		"A Heap-based buffer overflow vulnerability in the SMA100 series web interface allows remote, unauthenticated attacker to cause Denial of Service (DoS) or potentially results in code execution."	SONICWALL	SMA 100 Series
CVE-2025-40598	hot	sonicwall	2025-07-23T14:49:48.805Z		"A Reflected cross-site scripting (XSS) vulnerability exists in the SMA100 series web interface, allowing a remote unauthenticated attacker to potentially execute arbitrary JavaScript code."	SONICWALL	SMA 100 Series
CVE-2025-40599	hot	sonicwall	2025-07-23T13:13:45.791Z		"An authenticated arbitrary file upload vulnerability exists in the SMA 100 series web management interface. A remote attacker with administrative privileges can exploit this flaw to upload arbitrary files to the system, potentially leading to remote code execution."	SONICWALL	SMA 100 Series
CVE-2025-40600	hot	sonicwall	2025-07-29T21:11:59.174Z		Use of Externally-Controlled Format String vulnerability in the SonicOS SSL VPN interface allows a remote unauthenticated attacker to cause service disruption.	SONICWALL	SonicOS
CVE-2025-40634	hot	INCIBE	2025-05-20T10:12:16.550Z	Stack-based buffer overflow in TP-Link Archer AX50	"Stack-based buffer overflow vulnerability in the 'conn-indicator' binary running as root on the TP-Link Archer AX50 router, in firmware versions prior to 1.0.15 build 241203 rel61480. This vulnerability allows an attacker to execute arbitrary code on the device over LAN and WAN networks."	TP-LINK	Link Archer AX50
CVE-2025-40735	hot	siemens	2025-07-08T10:34:52.556Z		A vulnerability has been identified in SINEC NMS (All versions < V4.0). The affected devices are vulnerable to SQL injection. This could allow an unauthenticated remote attacker to execute arbitrary SQL queries on the server database.	SIEMENS	SINEC NMS
CVE-2025-40736	hot	siemens	2025-07-08T10:34:53.857Z		A vulnerability has been identified in SINEC NMS (All versions < V4.0). The affected application exposes an endpoint that allows an unauthorized modification of administrative credentials. This could allow an unauthenticated attacker to reset the superadmin password and gain full control of the application (ZDI-CAN-26569).	SIEMENS	SINEC NMS
CVE-2025-40737	hot	siemens	2025-07-08T10:34:55.192Z		A vulnerability has been identified in SINEC NMS (All versions < V4.0). The affected application does not properly validate file paths when extracting uploaded ZIP files. This could allow an attacker to write arbitrary files to restricted locations and potentially execute code with elevated privileges (ZDI-CAN-26571).	SIEMENS	SINEC NMS
CVE-2025-40738	hot	siemens	2025-07-08T10:34:56.483Z		A vulnerability has been identified in SINEC NMS (All versions < V4.0). The affected application does not properly validate file paths when extracting uploaded ZIP files. This could allow an attacker to write arbitrary files to restricted locations and potentially execute code with elevated privileges (ZDI-CAN-26572).	SIEMENS	SINEC NMS
CVE-2025-40743	hot	siemens	2025-08-12T11:17:03.997Z		"A vulnerability has been identified in SINUMERIK 828D PPU.4 (All versions < V4.95 SP5), SINUMERIK 828D PPU.5 (All versions < V5.25 SP1), SINUMERIK 840D sl (All versions < V4.95 SP5), SINUMERIK MC (All versions < V1.25 SP1), SINUMERIK MC V1.15 (All versions < V1.15 SP5), SINUMERIK ONE (All versions < V6.25 SP1), SINUMERIK ONE V6.15 (All versions < V6.15 SP5). The affected application improperly validates authentication for its VNC access service, allowing access with insufficient password verification.
This could allow an attacker to gain unauthorized remote access and potentially compromise system confidentiality, integrity, or availability."	SIEMENS	SINUMERIK 828D PPU.4; SINUMERIK 828D PPU.5; SINUMERIK 840D sl; SINUMERIK MC; SINUMERIK MC V1.15; SINUMERIK ONE; SINUMERIK ONE V6.15
CVE-2025-40746	hot	siemens	2025-08-12T11:17:05.245Z		A vulnerability has been identified in SIMATIC RTLS Locating Manager (All versions < V3.2). Affected products do not properly validate input for a backup script. This could allow an authenticated remote attacker with high privileges in the application to execute arbitrary code with 'NT Authority/SYSTEM' privileges.	SIEMENS	SIMATIC RTLS Locating Manager
CVE-2025-40761	hot	siemens	2025-08-12T11:17:11.853Z		"A vulnerability has been identified in RUGGEDCOM ROX MX5000 (All versions), RUGGEDCOM ROX MX5000RE (All versions), RUGGEDCOM ROX RX1400 (All versions), RUGGEDCOM ROX RX1500 (All versions), RUGGEDCOM ROX RX1501 (All versions), RUGGEDCOM ROX RX1510 (All versions), RUGGEDCOM ROX RX1511 (All versions), RUGGEDCOM ROX RX1512 (All versions), RUGGEDCOM ROX RX1524 (All versions), RUGGEDCOM ROX RX1536 (All versions), RUGGEDCOM ROX RX5000 (All versions). Affected devices do not properly limit access through its Built-In-Self-Test (BIST) mode.
This could allow an attacker with physical access to the serial interface to bypass authentication and get access to a root shell on the device."	SIEMENS	RUGGEDCOM ROX MX5000; RUGGEDCOM ROX MX5000RE; RUGGEDCOM ROX RX1400; RUGGEDCOM ROX RX1500; RUGGEDCOM ROX RX1501; RUGGEDCOM ROX RX1510; RUGGEDCOM ROX RX1511; RUGGEDCOM ROX RX1512; RUGGEDCOM ROX RX1524; RUGGEDCOM ROX RX1536; RUGGEDCOM ROX RX5000
CVE-2025-40762	hot	siemens	2025-08-12T11:17:13.239Z		"A vulnerability has been identified in Simcenter Femap V2406 (All versions < V2406.0003), Simcenter Femap V2412 (All versions < V2412.0002). The affected applications contain an out of bounds write vulnerability when parsing a specially crafted STP file. This could allow an attacker to execute code in the context of the current process.(ZDI-CAN-26692)"	SIEMENS	Simcenter Femap V2406; Simcenter Femap V2412
CVE-2025-40764	hot	siemens	2025-08-12T11:17:14.577Z		"A vulnerability has been identified in Simcenter Femap V2406 (All versions < V2406.0003), Simcenter Femap V2412 (All versions < V2412.0002). The affected applications contains an out of bounds read vulnerability while parsing specially crafted BMP files. This could allow an attacker to execute code in the context of the current process."	SIEMENS	Simcenter Femap V2406; Simcenter Femap V2412
CVE-2025-41225	hot	vmware	2025-05-20T14:24:17.487Z	VMware vCenter Server authenticated command-execution vulnerability	The vCenter Server contains an authenticated command-execution vulnerability. A malicious actor with privileges to create or modify alarms and run script action may exploit this issue to run arbitrary commands on the vCenter Server.	VMWARE	Cloud Foundation; Telco Cloud Infrastructure; Telco Cloud Platform; vCenter Server
CVE-2025-41229	hot	vmware	2025-05-20T12:53:57.430Z	VMware Cloud Foundation Directory Traversal Vulnerability	VMware Cloud Foundation contains a directory traversal vulnerability. A malicious actor with network access to port 443 on VMware Cloud Foundation may exploit this issue to access certain internal services.	VMWARE	Cloud Foundation
CVE-2025-41232	hot	vmware	2025-05-21T10:23:07.078Z	CVE-2025-41232: Spring Security authorization bypass for method security annotations on private methods	"Spring Security Aspects may not correctly locate method security annotations on private methods. This can cause an authorization bypass.

Your application may be affected by this if the following are true:

  *  You are using @EnableMethodSecurity(mode=ASPECTJ) and spring-security-aspects, and
  *  You have Spring Security method annotations on a private method
In that case, the target method may be able to be invoked without proper authorization.

You are not affected if:

  *  You are not using @EnableMethodSecurity(mode=ASPECTJ) or spring-security-aspects, or
  *  You have no Spring Security-annotated private methods"	SPRING	Spring Security
CVE-2025-41235	hot	vmware	2025-05-30T05:57:16.411Z	CVE-2025-41235: Spring Cloud Gateway Server Forwards Headers from Untrusted Proxies	Spring Cloud Gateway Server forwards the X-Forwarded-For and Forwarded headers from untrusted proxies.	VMWARE	Spring Cloud Gateway Server MVC; Spring cloud Gateway
CVE-2025-41236	hot	vmware	2025-07-15T18:34:12.719Z	VMXNET3 integer-overflow vulnerability	"VMware ESXi, Workstation, and Fusion contain an integer-overflow vulnerability in the VMXNET3 virtual network adapter. A malicious actor with local administrative privileges on a virtual machine with VMXNET3 virtual network adapter may exploit this issue to execute code on the host. Non VMXNET3 virtual adapters are not affected by this issue."	VMWARE	Cloud Foundation; ESXi; Fusion; Telco Cloud Infrastructure; Telco Cloud Platform; Workstation
CVE-2025-41237	hot	vmware	2025-07-15T18:34:21.083Z	VMCI integer-underflow vulnerability	"VMware ESXi, Workstation, and Fusion contain an integer-underflow in VMCI (Virtual Machine Communication Interface) that leads to an out-of-bounds write. A malicious actor with local administrative privileges on a virtual machine may exploit this issue to execute code as the virtual machine's VMX process running on the host. On ESXi, the exploitation is contained within the VMX sandbox whereas, on Workstation and Fusion, this may lead to code execution on the machine where Workstation or Fusion is installed."	VMWARE	Cloud Foundation; ESXi; Fusion; Telco Cloud Infrastructure; Telco Cloud Platform; Workstation; vSphere Foundation
CVE-2025-41238	hot	vmware	2025-07-15T18:34:48.818Z	PVSCSI heap-overflow vulnerability	"VMware ESXi, Workstation, and Fusion contain a heap-overflow vulnerability in the PVSCSI (Paravirtualized SCSI) controller that leads to an out of-bounds write. A malicious actor with local administrative privileges on a virtual machine may exploit this issue to execute code as the virtual machine's VMX process running on the host. On ESXi, the exploitation is contained within the VMX sandbox and exploitable only with configurations that are unsupported. On Workstation and Fusion, this may lead to code execution on the machine where Workstation or Fusion is installed."	VMWARE	Cloud Foundation; ESXi; Fusion; Telco Cloud Infrastructure; Telco Cloud Platform; Workstation
CVE-2025-41239	hot	vmware	2025-07-15T18:35:03.747Z	vSockets information-disclosure vulnerability	"VMware ESXi, Workstation, Fusion, and VMware Tools contains an information disclosure vulnerability due to the usage of an uninitialised memory in vSockets. A malicious actor with local administrative privileges on a virtual machine may be able to exploit this issue to leak memory from processes communicating with vSockets."	VMWARE	Cloud Foundation; ESXi; Fusion; Telco Cloud Infrastructure; Telco Cloud Platform; Tools; Workstation
CVE-2025-41388	hot	icscert	2025-06-17T20:24:26.869Z	Fuji Electric Smart Editor Stack-based Buffer Overflow	"Fuji Electric Smart Editor is vulnerable to a stack-based buffer overflow, which may allow an attacker to execute arbitrary code."	FUJI ELECTRIC	Smart Editor
CVE-2025-41399	hot	f5	2025-05-07T22:04:07.220Z	SCTP Vulnerability	"When a Stream Control Transmission Protocol (SCTP) profile is configured on a virtual server, undisclosed requests can cause an increase in memory resource utilization. Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	BIG-IP; BIG-IP Next; BIG-IP Next CNF; BIG-IP Next SPK
CVE-2025-41407	hot	Zohocorp	2025-05-23T10:29:58.652Z	SQL Injection	Zohocorp ManageEngine ADAudit Plus versions below 8511 are vulnerable to SQL injection in the OU History report.	MANAGEENGINE	ADAudit Plus
CVE-2025-41413	hot	icscert	2025-06-17T20:22:05.902Z	Fuji Electric Smart Editor Out-of-bounds Write	"Fuji Electric Smart Editor is vulnerable to an out-of-bounds write, which may allow an attacker to execute arbitrary code."	FUJI ELECTRIC	Smart Editor
CVE-2025-41414	hot	f5	2025-05-07T22:04:09.501Z	BIG-IP HTTP/2 vulnerability	"When HTTP/2 client and server profile is configured on a virtual server, undisclosed requests can cause TMM to terminate. 

 


Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated"	F5	BIG-IP; BIG-IP Next CNF; BIG-IP Next SPK
CVE-2025-41420	hot	talos	2025-07-24T15:11:00.461Z		A cross-site scripting (xss) vulnerability exists in the userLogin cancelUri parameter functionality of WWBN AVideo 14.4 and dev master commit 8a8954ff. A specially crafted HTTP request can lead to arbitrary Javascript execution. An attacker can get a user to visit a webpage to trigger this vulnerability.	WWBN	AVideo
CVE-2025-41426	hot	icscert	2025-05-21T19:22:29.596Z	Vertiv Liebert RDU101 and UNITY Stack-based Buffer Overflow	Affected Vertiv products contain a stack based buffer overflow vulnerability. An attacker could exploit this vulnerability to gain code execution on the device.	VERTIV	Liebert IS-UNITY; Liebert RDU101
CVE-2025-41431	hot	f5	2025-05-07T22:04:11.279Z	TMM Vulnerability	"When connection mirroring is configured on a virtual server, undisclosed requests can cause the Traffic Management Microkernel (TMM) to terminate in the standby BIG-IP systems in a traffic group. 


Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	BIG-IP
CVE-2025-41433	hot	f5	2025-05-07T22:04:09.139Z	BIG-IP SIP ALG profile vulnerability	"When a Session Initiation Protocol (SIP) message routing framework (MRF) application layer gateway (ALG) profile is configured on a Message Routing virtual server, undisclosed requests can cause the Traffic Management Microkernel (TMM) to terminate.

 


Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated."	F5	BIG-IP
CVE-2025-41438	hot	icscert	2025-05-29T23:17:18.012Z	Consilium Safety CS5000 Fire Panel Initialization of a Resource with an Insecure Default	"The CS5000 Fire Panel is vulnerable due to a default account that exists
 on the panel. Even though it is possible to change this by SSHing into 
the device, it has remained unchanged on every installed system 
observed. This account is not root but holds high-level permissions that
 could severely impact the device's operation if exploited."	CONSILIUM SAFETY	CS5000 Fire Panel
CVE-2025-41444	hot	Zohocorp	2025-06-09T11:14:58.186Z	SQL Injection	Zohocorp ManageEngine ADAudit Plus versions 8510 and prior are vulnerable to authenticated SQL injection in the alerts module.	MANAGEENGINE	ADAudit Plus
CVE-2025-41646	hot	CERTVDE	2025-06-06T14:42:31.249Z	RevPi Webstatus application is vulnerable to an authentication bypass	An unauthorized remote attacker can bypass the authentication of the affected software package by misusing an incorrect type conversion. This leads to full compromise of the device	KUNBUS	Revolution Pi webstatus
CVE-2025-41648	hot	CERTVDE	2025-07-01T08:10:24.679Z	Pilz: Authentication Bypass in IndustrialPI Webstatus	An unauthenticated remote attacker can bypass the login to the web application of the affected devices making it possible to access and change all available settings of the IndustrialPI.	PILZ	IndustrialPI 4 with IndustrialPI webstatus
CVE-2025-41651	hot	CERTVDE	2025-05-27T08:38:03.213Z	Weidmueller: Missing Authentication Vulnerability in Industrial Ethernet Switches	"Due to missing authentication on a critical function of the devices an unauthenticated remote attacker can execute arbitrary commands, potentially enabling unauthorized upload or download of configuration files and leading to full system compromise."	WEIDMUELLER	IE-SW-PL10M-3GT-7TX; IE-SW-PL10MT-3GT-7TX; IE-SW-PL16M-16TX; IE-SW-PL16MT-16TX; IE-SW-PL18M-2GC-16TX; IE-SW-PL18MT-2GC-16TX; IE-SW-VL05M-5TX; IE-SW-VL05MT-5TX; IE-SW-VL08MT-5TX-1SC-2SCS; IE-SW-VL08MT-6TX-2SC; IE-SW-VL08MT-6TX-2SCS; IE-SW-VL08MT-6TX-2ST; IE-SW-VL08MT-8TX
CVE-2025-41652	hot	CERTVDE	2025-05-27T08:38:12.340Z	Weidmueller: Authentication Bypass Vulnerability in Industrial Ethernet Switches	"The devices are vulnerable to an authentication bypass due to flaws in the authorization mechanism. An unauthenticated remote attacker could exploit this weakness by performing brute-force attacks to guess valid credentials or by using MD5 collision techniques to forge authentication hashes, potentially compromising the device."	WEIDMUELLER	IE-SW-PL10M-3GT-7TX; IE-SW-PL10MT-3GT-7TX; IE-SW-PL16M-16TX; IE-SW-PL16MT-16TX; IE-SW-PL18M-2GC-16TX; IE-SW-PL18MT-2GC-16TX; IE-SW-VL05M-5TX; IE-SW-VL05MT-5TX; IE-SW-VL08MT-5TX-1SC-2SCS; IE-SW-VL08MT-6TX-2SC; IE-SW-VL08MT-6TX-2SCS; IE-SW-VL08MT-6TX-2ST; IE-SW-VL08MT-8TX
CVE-2025-41656	hot	CERTVDE	2025-07-01T08:10:06.208Z	Pilz: Missing Authentication in Node-RED integration	An unauthenticated remote attacker can run arbitrary commands on the affected devices with high privileges because the authentication for the Node_RED server is not configured by default.	PILZ	IndustrialPI 4 with Firmware Bullseye
CVE-2025-41663	hot	CERTVDE	2025-06-11T08:15:55.357Z	Weidmueller: Security routers IE-SR-2TX are affected by Command Injection	"For u-link Management API an unauthenticated remote attacker in a man-in-the-middle position can inject arbitrary commands in responses returned by WWH servers, which are then executed with elevated privileges. To get into such a position, clients would need to use insecure proxy configurations."	WEIDMUELLER	IE-SR-2TX-WL; IE-SR-2TX-WL-4G-EU; IE-SR-2TX-WL-4G-US-V
CVE-2025-41672	hot	CERTVDE	2025-07-07T06:17:18.988Z	WAGO: Vulnerability in WAGO Device Sphere	A remote unauthenticated attacker may use default certificates to generate JWT Tokens and gain full access to the tool and all connected devices.	WAGO	Wago Device Sphere
CVE-2025-41687	hot	CERTVDE	2025-07-23T08:23:52.447Z	Weidmueller: Unauthenticated Stack-Based Buffer Overflow in u-link Management API	An unauthenticated remote attacker may use a stack based buffer overflow in the u-link Management API to gain full access on the affected devices.	WEIDMUELLER	IE-SR-2TX-WL; IE-SR-2TX-WL-4G-EU; IE-SR-2TX-WL-4G-US-V
CVE-2025-41702	hot	CERTVDE	2025-08-26T06:10:57.464Z	egOS WebGUI Hard-Coded JWT Secret Enables Authentication Bypass	The JWT secret key is embedded in the egOS WebGUI backend and is readable to the default user. An unauthenticated remote attacker can generate valid HS256 tokens and bypass authentication/authorization due to the use of hard-coded cryptographic key.	WELOTEC	EG400Mk2-D11001-000101; EG400Mk2-D11101-000101; EG500Mk2-A11001-000101; EG500Mk2-A11001-000201; EG500Mk2-A11101-000101; EG500Mk2-A12011-000101; EG500Mk2-A21101-000101; EG500Mk2-B11001-000101; EG500Mk2-B11101-000101; EG500Mk2-C11001-000101; EG500Mk2-C11101-000101; EG503L; EG503L-G; EG503L_4GB; EG503W; EG503W_4GB; EG602L; EG602W; EG603L Mk2; EG603W Mk2; EG802W; EG802W_i7_512GB_DinRail; EG802W_i7_512GB_w/o DinRail; EG804W; EG804W Pro
CVE-2025-42598	hot	jpcert	2025-04-28T08:20:56.756Z		"Multiple SEIKO EPSON printer drivers for Windows OS are configured with an improper access permission settings when installed or used in a language other than English. If a user is directed to place a crafted DLL file in a location of an attacker's choosing, the attacker may execute arbitrary code with SYSTEM privilege on a Windows system on which the printer driver is installed."	SEIKO EPSON CORPORATION	SEIKO EPSON printer drivers for Windows OS
CVE-2025-42950	hot	sap	2025-08-12T02:08:36.012Z	Code Injection Vulnerability in SAP Landscape Transformation (Analysis Platform)	"SAP Landscape Transformation (SLT) allows an attacker with user privileges to exploit a vulnerability in the function module exposed via RFC. This flaw enables the injection of arbitrary ABAP code into the system, bypassing essential authorization checks. This vulnerability effectively functions as a backdoor, creating the risk of full system compromise, undermining the confidentiality, integrity and availability of the system."	SAP_SE	SAP Landscape Transformation (Analysis Platform)
CVE-2025-42951	hot	sap	2025-08-12T02:08:43.494Z	Broken Authorization in SAP Business One (SLD)	"Due to broken authorization, SAP Business One (SLD) allows an authenticated attacker to gain administrator privileges of a database by invoking the corresponding API.?As a result , it has a high impact on the confidentiality, integrity, and availability of the application."	SAP_SE	SAP Business One (SLD)
CVE-2025-42952	hot	sap	2025-07-08T00:34:32.103Z	Missing Authorization check in SAP Business Warehouse and SAP Plug-In Basis	"SAP Business Warehouse and SAP Plug-In Basis allows an authenticated attacker to add fields to arbitrary SAP database tables and/or structures, potentially rendering the system unusable. On successful exploitation, an attacker can render the system unusable by triggering short dumps on login. This could cause a high impact on availability. Data confidentiality and integrity are not affected. No data can be read, changed or deleted."	SAP_SE	SAP Business Warehouse and SAP Plug-In Basis
CVE-2025-42953	hot	sap	2025-07-08T00:34:41.326Z	Missing Authorization check in SAP NetWeaver Application Server for ABAP	"SAP Netweaver System Configuration does not perform necessary authorization checks for an authenticated user, resulting in escalation of privileges. This could completely compromise the integrity and availability with no impact on confidentiality of the system."	SAP_SE	SAP NetWeaver Application Server for ABAP
CVE-2025-42957	hot	sap	2025-08-12T02:09:53.111Z	Code Injection vulnerability in SAP S/4HANA (Private Cloud or On-Premise)	"SAP S/4HANA allows an attacker with user privileges to exploit a vulnerability in the function module exposed via RFC. This flaw enables the injection of arbitrary ABAP code into the system, bypassing essential authorization checks. This vulnerability effectively functions as a backdoor, creating the risk of full system compromise, undermining the confidentiality, integrity and availability of the system."	SAP_SE	SAP S/4HANA (Private Cloud or On-Premise)
