CVE,KEV Date,Rating,Github Timestamp,Date Status,RunLabel,File,Line,Status
CVE-2025-49544,2025-12-23,warm,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-49544,PUBLISHED,adobe,2025-07-08T20:49:32.779Z,ColdFusion | Improper Restriction of XML External Entity Reference ('XXE') (CWE-611),ColdFusion versions 2025.2, 2023.14, 2021.20 and earlier are affected by an Improper Restriction of XML External Entity Reference ('XXE') vulnerability that could result in a Security feature bypass. A high-privileged attacker could leverage this vulnerability to access sensitive information or bypass security measures. Exploitation of this issue does not require user interaction and scope is changed.,ADOBE,ColdFusion,warm",OK
CVE-2025-49596,2025-10-10,warm,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-49596,PUBLISHED,GitHub_M,2025-06-13T20:11:40.453Z,MCP Inspector proxy server lacks authentication between the Inspector client and proxy,The MCP inspector is a developer tool for testing and debugging MCP servers. Versions of MCP Inspector below 0.14.1 are vulnerable to remote code execution due to lack of authentication between the Inspector client and proxy, allowing unauthenticated requests to launch MCP commands over stdio. Users should immediately upgrade to version 0.14.1 or later to address these vulnerabilities.,MODELCONTEXTPROTOCOL,inspector,warm",OK
CVE-2025-49619,2025-12-27,warm,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-49619,PUBLISHED,mitre,2025-06-07T00:00:00.000Z,,Skyvern through 0.1.85 is vulnerable to server-side template injection (SSTI) in the Prompt field of workflow blocks such as the Navigation v2 Block. Improper sanitization of Jinja2 template input allows authenticated users to inject crafted expressions that are evaluated on the server, leading to blind remote code execution (RCE).,SKYVERN,Skyvern,warm",OK
CVE-2025-49867,2026-04-23,warm,2026-01-31,,2025 ratings final (Jan 31 run),2025\Final run Jan 2026\2025-ratings-final.txt,CVE-2025-49867	WordPress RealHomes <= 4.4.0 - Privilege Escalation Vulnerability	Incorrect Privilege Assignment vulnerability in InspiryThemes RealHomes allows Privilege Escalation. This issue affects RealHomes: from n/a through 4.4.0.	InspiryThemes	RealHomes	warm,OK
CVE-2025-5086,2025-09-11,hot,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-5086,PUBLISHED,3DS,2025-06-02T17:42:42.620Z,Deserialization of Untrusted Data vulnerability affecting DELMIA Apriso from Release 2020 through Release 2025,A deserialization of untrusted data vulnerability affecting DELMIA Apriso from Release 2020 through Release 2025 could lead to a remote code execution.,DASSAULT SYST�MES,DELMIA Apriso,hot",OK
CVE-2025-51683,2026-01-21,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,CVE-2025-51683	2025-12-01 00:00:00+00:00		A blind SQL Injection (SQLi) vulnerability in mJobtime v15.7.2 allows unauthenticated attackers to execute arbitrary SQL statements via a crafted POST request to the /Default.aspx/update_profile_Server endpoint .	n/a	n/a			hot,OK
CVE-2025-52089,2026-03-11,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,CVE-2025-52089	2025-07-11 00:00:00+00:00		A hidden remote support feature protected by a static secret in TOTOLINK N300RB firmware version 8.54 allows an authenticated attacker to execute arbitrary OS commands with root privileges.	n/a	n/a			hot,OK
CVE-2025-52970,2025-09-04,hot,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-52970,PUBLISHED,fortinet,2025-08-12T18:59:25.817Z,,A improper handling of parameters in Fortinet FortiWeb versions 7.6.3 and below, versions 7.4.7 and below, versions 7.2.10 and below, and 7.0.10 and below may allow an unauthenticated remote attacker with non-public information pertaining to the device and targeted user to gain admin privileges on the device via a specially crafted request.,FORTINET,FortiWeb,hot",OK
CVE-2025-53072,2026-05-19,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-53072	2025-10-21 20:03:07.687000+00:00		Vulnerability in the Oracle Marketing product of Oracle E-Business Suite (component: Marketing Administration).  Supported versions that are affected are 12.2.3-12.2.14. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Marketing.  Successful attacks of this vulnerability can result in takeover of Oracle Marketing. CVSS 3.1 Base Score 9.8 (Confidentiality, Integrity and Availability impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).	Oracle Corporation	Oracle Marketing	9.8	CRITICAL	warm",OK
CVE-2025-53118,2025-11-10,hot,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-53118,PUBLISHED,rapid7,2025-08-25T16:06:03.962Z,Securden Unified PAM Authentication Bypass,An authentication bypass vulnerability exists which allows an unauthenticated attacker to control administrator backup functions, leading to compromise of passwords, secrets, and application session tokens stored by the Unified PAM.,SECURDEN,Unified PAM,hot",OK
CVE-2025-5339,2026-05-04,hot,2026-03-21,,2025 processed-clean,HEAD\2025-processed-clean.txt,"CVE-2025-5339,2025-07-02T03:47:26.086Z,Ads Pro Plugin - Multi-Purpose WordPress Advertising Manager <= 4.89 - Unauthenticated Time-Based SQL Injection via 'bsa_pro_id',The Ads Pro Plugin - Multi-Purpose WordPress Advertising Manager plugin for WordPress is vulnerable to time-based SQL Injection via the 'bsa_pro_id' parameter in all versions up to, and including, 4.89 due to insufficient escaping on the user supplied parameter and lack of sufficient preparation on the existing SQL query.  This makes it possible for unauthenticated attackers to append additional SQL queries into already existing queries that can be used to extract sensitive information from the database.,scripteo,Ads Pro Plugin - Multi-Purpose WordPress Advertising Manager,False,False,7.5,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-89,False,hot,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection')",OK
CVE-2025-53521,2026-03-27,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-53521	2025-10-15 13:55:52.694000+00:00	BigIP APM Vulnerability	When a BIG-IP APM Access Policy is configured on a virtual server, undisclosed traffic can cause TMM to terminate.  

Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.	F5	BIG-IP	7.5	HIGH	warm",OK
CVE-2025-53558,2026-04-30,warm,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-53558,PUBLISHED,jpcert,2025-07-31T05:44:25.120Z,,ZXHN-F660T and ZXHN-F660A provided by ZTE Japan K.K. use a common credential for all installations. With the knowledge of the credential, an attacker may log in to the affected devices.,ZTE JAPAN. K.K.,ZXHN-F660A; ZXHN-F660T,warm",OK
CVE-2025-54313,2026-01-22,warm,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-54313,PUBLISHED,mitre,2025-07-19T00:00:00.000Z,,eslint-config-prettier 8.10.1, 9.1.1, 10.1.6, and 10.1.7 has embedded malicious code for a supply chain compromise. Installing an affected package executes an install.js file that launches the node-gyp.dll malware on Windows.,PRETTIER,eslint-config-prettier,warm",OK
CVE-2025-54726,2026-03-31,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,CVE-2025-54726	2025-08-20 08:02:51.388000+00:00	WordPress JS Archive List Plugin < 6.1.6 - SQL Injection Vulnerability	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in Miguel Useche JS Archive List allows SQL Injection. This issue affects JS Archive List: from n/a through n/a.	Miguel Useche	JS Archive List	9.3	CRITICAL	warm,OK
CVE-2025-55184,2026-04-15,warm,2026-01-31,,2025 ratings final (Jan 31 run),2025\Final run Jan 2026\2025-ratings-final.txt,"CVE-2025-55184		A pre-authentication denial of service vulnerability exists in React Server Components versions 19.0.0, 19.0.1 19.1.0, 19.1.1, 19.1.2, 19.2.0 and 19.2.1, including the following packages: react-server-dom-parcel, react-server-dom-turbopack, and react-server-dom-webpack. The vulnerable code unsafely deserializes payloads from HTTP requests to Server Function endpoints, which can cause an infinite loop that hangs the server process and may prevent future HTTP requests from being served.	Meta	React Server Components	warm",OK
CVE-2025-55303,2026-02-12,warm,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-55303,PUBLISHED,GitHub_M,2025-08-19T18:08:00.244Z,Unauthorized third-party images in Astro�s _image endpoint,Astro is a web framework for content-driven websites. In versions of astro before 5.13.2 and 4.16.18, the image optimization endpoint in projects deployed with on-demand rendering allows images from unauthorized third-party domains to be served. On-demand rendered sites built with Astro include an /_image endpoint which returns optimized versions of images. A bug in impacted versions of astro allows an attacker to bypass the third-party domain restrictions by using a protocol-relative URL as the image source, e.g. /_image?href=//example.com/image.png. This vulnerability is fixed in 5.13.2 and 4.16.18.,WITHASTRO,astro,warm",OK
CVE-2025-55523,2025-12-15,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,CVE-2025-55523	2025-08-21 00:00:00+00:00		An issue in the component /api/download_work_dir_file.py of Agent-Zero v0.8.* allows attackers to execute a directory traversal.	n/a	n/a			hot,OK
CVE-2025-55583,2026-08-13,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,CVE-2025-55583	2025-08-28 00:00:00+00:00		D-Link DIR-868L B1 router firmware version FW2.05WWB02 contains an unauthenticated OS command injection vulnerability in the fileaccess.cgi component. The endpoint /dws/api/UploadFile accepts a pre_api_arg parameter that is passed directly to system-level shell execution functions without sanitization or authentication. Remote attackers can exploit this to execute arbitrary commands as root via crafted HTTP requests.	n/a	n/a			hot,OK
CVE-2025-55749,2026-01-14,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-55749	2025-12-01 20:09:46.410000+00:00	The XWiki Jetty package (XJetty) allows accessing any application file through URL	XWiki is an open-source wiki software platform. From 16.7.0 to 16.10.11, 17.4.4, or 17.7.0, in an instance which is using the XWiki Jetty package (XJetty), a context is exposed to statically access any file located in the webapp/ folder. It allows accessing files which might contains credentials. Fixed in 16.10.11, 17.4.4, and 17.7.0.	xwiki	xwiki-platform			warm",OK
CVE-2025-56520,2026-02-11,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,CVE-2025-56520	2025-09-30 00:00:00+00:00		Dify v1.6.0 was discovered to contain a Server-Side Request Forgery (SSRF) via the component controllers.console.remote_files.RemoteFileUploadApi. A different vulnerability than CVE-2025-29720.	n/a	n/a			warm,OK
CVE-2025-57296,2026-03-11,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-57296	2025-09-19 00:00:00+00:00		Tenda AC6 router firmware 15.03.05.19 contains a command injection vulnerability in the formSetIptv function, which processes requests to the /goform/SetIPTVCfg web interface. When handling the list and vlanId parameters, the sub_ADBC0 helper function concatenates these user-supplied values into nvram set system commands using doSystemCmd, without validating or sanitizing special characters (e.g., ;, "", #). An unauthenticated or authenticated attacker can exploit this by submitting a crafted POST request, leading to arbitrary system command execution on the affected device.	n/a	n/a			hot",OK
CVE-2025-59716,2026-04-01,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-59716	2025-11-05 00:00:00+00:00		ownCloud Guests before 0.12.5 allows unauthenticated user enumeration via the /apps/guests/register/{email}/{token} endpoint. Because of insufficient validation of the supplied token in showPasswordForm, the server responds differently when an e-mail address corresponds to a valid pending guest user rather than a non-existent user.	n/a	n/a			warm",OK
CVE-2025-60021,2026-05-01,warm,2026-01-31,,2025 ratings final (Jan 31 run),2025\Final run Jan 2026\2025-ratings-final.txt,"CVE-2025-60021	Apache bRPC: Remote command injection vulnerability in heap builtin service	Remote command injection vulnerability in heap profiler builtin service in Apache bRPC ((all versions < 1.15.0)) on all platforms allows attacker to inject remote command.



Root Cause: The bRPC heap profiler built-in service (/pprof/heap) does not validate the user-provided extra_options parameter and executes it as a command-line argument. Attackers can execute remote commands using the extra_options parameter..

Affected scenarios: Use the built-in bRPC heap profiler service to perform jemalloc memory profiling.

How to Fix: we provide two methods, you can choose one of them:

1. Upgrade bRPC to version 1.15.0.
2. Apply this patch ( https://github.com/apache/brpc/pull/3101 ) manually.	Apache	Apache bRPC	warm",OK
CVE-2025-6019,2025-10-09,hot,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-6019,PUBLISHED,redhat,2025-06-19T11:55:57.380Z,Libblockdev: lpe from allow_active to root in libblockdev via udisks,A Local Privilege Escalation (LPE) vulnerability was found in libblockdev. Generally, the ""allow_active"" setting in Polkit permits a physically present user to take certain actions based on the session type. Due to the way libblockdev interacts with the udisks daemon, an ""allow_active"" user on a system may be able escalate to full root privileges on the target host. Normally, udisks mounts user-provided filesystem images with security flags like nosuid and nodev to prevent privilege escalation.  However, a local attacker can create a specially crafted XFS image containing a SUID-root shell, then trick udisks into resizing it. This mounts their malicious filesystem with root privileges, allowing them to execute their SUID-root shell and gain complete control of the system.,RED HAT,Red Hat Enterprise Linux 10; Red Hat Enterprise Linux 7 Extended Lifecycle Support; Red Hat Enterprise Linux 8; Red Hat Enterprise Linux 8.2 Advanced Update Support; Red Hat Enterprise Linux 8.4 Advanced Mission Critical Update Support; Red Hat Enterprise Linux 8.6 Advanced Mission Critical Update Support; Red Hat Enterprise Linux 8.6 Telecommunications Update Service; Red Hat Enterprise Linux 8.6 Update Services for SAP Solutions; Red Hat Enterprise Linux 8.8 Update Services for SAP Solutions; Red Hat Enterprise Linux 9; Red Hat Enterprise Linux 9.0 Update Services for SAP Solutions; Red Hat Enterprise Linux 9.2 Update Services for SAP Solutions; Red Hat Enterprise Linux 9.4 Extended Update Support,hot",OK
CVE-2025-60710,2026-04-13,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,CVE-2025-60710	2025-11-11 17:59:25.479000+00:00	Host Process for Windows Tasks Elevation of Privilege Vulnerability	Improper link resolution before file access ('link following') in Host Process for Windows Tasks allows an authorized attacker to elevate privileges locally.	Microsoft	Windows 11 Version 25H2	7.8	HIGH	warm,OK
CVE-2025-61155,2026-01-29,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-61155	2025-10-28 00:00:00+00:00		Hotta Studio GameDriverX64.sys 7.23.4.7, a signed kernel-mode anti-cheat driver, allows local attackers to cause a denial of service by crashing arbitrary processes via sending crafted IOCTL requests.	n/a	n/a			hot",OK
CVE-2025-6204,2025-10-28,warm,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-6204,PUBLISHED,3DS,2025-08-04T09:14:08.343Z,Improper Control of Generation of Code (Code Injection) vulnerability affecting DELMIA Apriso from Release 2020 through Release 2025,An Improper Control of Generation of Code (Code Injection) vulnerability affecting DELMIA Apriso from Release 2020 through Release 2025 could allow an attacker to execute arbitrary code.,DASSAULT SYST�MES,DELMIA Apriso,warm",OK
CVE-2025-6205,2025-10-27,hot,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-6205,PUBLISHED,3DS,2025-08-04T09:14:42.308Z,Missing authorization vulnerability affecting DELMIA Apriso from Release 2020 through Release 2025,A missing authorization vulnerability affecting DELMIA Apriso from Release 2020 through Release 2025 could allow an attacker to gain privileged access to the application.,DASSAULT SYST�MES,DELMIA Apriso,hot",OK
CVE-2025-6231,2026-07-23,hot,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-6231,PUBLISHED,lenovo,2025-07-17T19:19:23.288Z,,An improper validation vulnerability was reported in Lenovo Vantage that under certain conditions could allow a local attacker to execute code with elevated permissions by modifying an application configuration file.,LENOVO,Commercial Vantage; Vantage,hot",OK
CVE-2025-62481,2026-05-19,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-62481	2025-10-21 20:03:18.956000+00:00		Vulnerability in the Oracle Marketing product of Oracle E-Business Suite (component: Marketing Administration).  Supported versions that are affected are 12.2.3-12.2.14. Easily exploitable vulnerability allows unauthenticated attacker with network access via HTTP to compromise Oracle Marketing.  Successful attacks of this vulnerability can result in takeover of Oracle Marketing. CVSS 3.1 Base Score 9.8 (Confidentiality, Integrity and Availability impacts).  CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H).	Oracle Corporation	Oracle Marketing	9.8	CRITICAL	warm",OK
CVE-2025-64328,2026-01-28,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-64328	2025-11-07 03:32:20.670000+00:00	FreePBX Administration GUI is Vulnerable to Authenticated Command Injection	FreePBX Endpoint Manager is a module for managing telephony endpoints in FreePBX systems. In versions 17.0.2.36 and above before 17.0.3, the filestore module within the Administrative interface is vulnerable to a post-authentication command injection by an authenticated known user via the testconnection -> check_ssh_connect() function. An attacker can leverage this vulnerability to obtain remote access to the system as an asterisk user. This issue is fixed in version 17.0.3.	FreePBX	security-reporting			warm",OK
CVE-2025-68686,2026-07-27,hot,2026-03-21,,2025 processed-clean,HEAD\2025-processed-clean.txt,"CVE-2025-68686,2026-02-10T15:39:12.777Z,,An Exposure of Sensitive Information to an Unauthorized Actor vulnerability [CWE-200] vulnerability in Fortinet FortiOS 7.6.0 through 7.6.1, FortiOS 7.4.0 through 7.4.6, FortiOS 7.2 all versions, FortiOS 7.0 all versions, FortiOS 6.4 all versions may allow a remote unauthenticated attacker to bypass the patch developed for the symbolic link persistency mechanism observed in some post-exploit cases, via crafted HTTP requests. An attacker would need first to have compromised the product via another vulnerability, at filesystem level.,Fortinet,FortiOS,False,False,5.3,MEDIUM,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:P/RL:O/RC:C,CWE-200,False,hot,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor",OK
CVE-2025-68947,2026-02-05,warm,2026-01-31,,2025 ratings final (Jan 31 run),2025\Final run Jan 2026\2025-ratings-final.txt,"CVE-2025-68947	NSecsoft NSecKrnl process termination privilege escalation	NSecsoft 'NSecKrnl' is a Windows driver that allows a local, authenticated attacker to terminate processes owned by other users, including SYSTEM and Protected Processes by issuing crafted IOCTL requests to the driver.	NSecsoft	NSecKrnl	warm",OK
CVE-2025-71243,2026-04-09,hot,2026-03-21,,2025 processed-clean,HEAD\2025-processed-clean.txt,"CVE-2025-71243,2026-02-19T14:58:15.425Z,SPIP Saisies Plugin < 5.11.1 Remote Code Execution,The 'Saisies pour formulaire' (Saisies) plugin for SPIP versions 5.4.0 through 5.11.0 contains a critical Remote Code Execution (RCE) vulnerability. An attacker can exploit this vulnerability to execute arbitrary code on the server. Users should immediately update to version 5.11.1 or later.,SPIP,Saisies pour formulaire,False,False,9.3,CRITICAL,CVSS:4.0/AV:N/AC:L/AT:N/PR:N/UI:N/VC:H/VI:H/VA:H/SC:N/SI:N/SA:N,CWE-94,False,hot,CWE-94,Improper Control of Generation of Code ('Code Injection')",OK
CVE-2025-7340,2026-05-04,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-7340	2025-07-15 04:23:42.345000+00:00	HT Contact Form Widget For Elementor Page Builder & Gutenberg Blocks & Form Builder. <= 2.2.1 - Unauthenticated Arbitrary File Upload	The HT Contact Form Widget For Elementor Page Builder & Gutenberg Blocks & Form Builder. plugin for WordPress is vulnerable to arbitrary file uploads due to missing file type validation in the temp_file_upload function in all versions up to, and including, 2.2.1. This makes it possible for unauthenticated attackers to upload arbitrary files on the affected site's server which may make remote code execution possible.	htplugins	HT Contact Form Widget For Elementor Page Builder & Gutenberg Blocks & Form Builder.	9.8	CRITICAL	warm",OK
CVE-2025-7443,2026-06-23,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-7443	2025-08-01 04:24:29.246000+00:00	BerqWP <= 2.2.42 - Unauthenticated Arbitrary File Upload	The BerqWP – Automated All-In-One Page Speed Optimization for Core Web Vitals, Cache, CDN, Images, CSS, and JavaScript plugin for WordPress is vulnerable to arbitrary file uploads due to missing file type validation via the store_javascript_cache.php file in all versions up to, and including, 2.2.42. This makes it possible for unauthenticated attackers to upload arbitrary files on the affected site's server which may make remote code execution possible.	berqwp	BerqWP – Automated All-In-One Page Speed Optimization for Core Web Vitals, Cache, CDN, Images, CSS, and JavaScript	8.1	HIGH	hot",OK
CVE-2025-7852,2026-07-09,warm,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-7852	2025-07-24 04:24:12.852000+00:00	WPBookit <= 1.0.6 - Unauthenticated Arbitrary File Upload via image_upload_handle Function	The WPBookit plugin for WordPress is vulnerable to arbitrary file uploads due to missing file type validation in the image_upload_handle() function hooked via the 'add_new_customer' route in all versions up to, and including, 1.0.6. The plugin’s image‐upload handler calls move_uploaded_file() on client‐supplied files without restricting allowed extensions or MIME types, nor sanitizing the filename. This makes it possible for unauthenticated attackers to upload arbitrary files on the affected site's server which may make remote code execution possible.	iqonicdesign	WPBookit	9.8	CRITICAL	warm",OK
CVE-2025-9491,2025-10-30,hot,2025-08-31,,August 2025 run,2025\August\august-2025-combined-ratings.txt,"CVE-2025-9491,PUBLISHED,zdi,2025-08-26T16:25:15.179Z,Microsoft Windows LNK File UI Misrepresentation Remote Code Execution Vulnerability,Microsoft Windows LNK File UI Misrepresentation Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Microsoft Windows. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.

The specific flaw exists within the handling of .LNK files. Crafted data in an .LNK file can cause hazardous content in the file to be invisible to a user who inspects the file via the Windows-provided user interface. An attacker can leverage this vulnerability to execute code in the context of the current user. Was ZDI-CAN-25373.,MICROSOFT,Windows,hot",OK
CVE-2025-9501,2026-05-07,hot,2025-12-02,,December 2025 run,2025\November\december-2-ratings.txt,"CVE-2025-9501	2025-11-17 06:00:02.110000+00:00	W3 Total Cache < 2.8.13 - Unauthenticated Command Injection	The W3 Total Cache WordPress plugin before 2.8.13 is vulnerable to command injection via the _parse_dynamic_mfunc function, allowing unauthenticated users to execute PHP commands by submitting a comment with a malicious payload to a post.	Unknown	W3 Total Cache			hot",OK
CVE-2026-0769,2026-06-24,fire,2026-06-01,,June 2026 run,2026\2026-june-1.txt,"CVE-2026-0769	zdi	2026-01-23T03:28:47.572Z	Langflow eval_custom_component_code Eval Injection Remote Code Execution Vulnerability	Langflow eval_custom_component_code Eval Injection Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Langflow. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the implementation of eval_custom_component_code function. The issue results from the lack of proper validation of a user-supplied string before using it to execute python code. An attacker can leverage this vulnerability to execute code in the context of the current process. Was ZDI-CAN-26972.	Langflow	Langflow			CWE-95	FALSE	fire",OK
CVE-2026-0770,2026-07-21,fire,2026-06-01,,June 2026 run,2026\2026-june-1.txt,"CVE-2026-0770	zdi	2026-01-23T03:28:52.286Z	Langflow exec_globals Inclusion of Functionality from Untrusted Control Sphere Remote Code Execution Vulnerability	Langflow exec_globals Inclusion of Functionality from Untrusted Control Sphere Remote Code Execution Vulnerability. This vulnerability allows remote attackers to execute arbitrary code on affected installations of Langflow. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the handling of the exec_globals parameter provided to the validate endpoint. The issue results from the inclusion of a resource from an untrusted control sphere. An attacker can leverage this vulnerability to execute code in the context of root. Was ZDI-CAN-27325.	Langflow	Langflow			CWE-829	FALSE	fire",OK
CVE-2026-2699,2026-07-10,fire,2026-04-25,,April 2026 run,2026\2026-april-1-for-sharing.txt,CVE-2026-2699	2026-04-02T13:04:00.485Z	EAR vulnerability in Progress ShareFile Storage Zones Controller (SZC)	Customer Managed ShareFile Storage Zones Controller (SZC) allows an unauthenticated attacker to access restricted configuration pages. This leads to changing system configuration and potential remote code execution.	Progress	ShareFile Storage Zones Controller	9.8	CRITICAL	fire	CWE-698	Execution After Redirect (EAR),OK
CVE-2026-27760,2026-06-17,fire,2026-06-01,,June 2026 run,2026\2026-june-1.txt,CVE-2026-27760	VulnCheck	2026-04-28T13:43:24.366Z	OpenCATS PHP Code Injection via installer AJAX endpoint	OpenCATS prior to commit 3002a29 contains a PHP code injection vulnerability in the installer AJAX endpoint that allows unauthenticated attackers to execute arbitrary code by injecting PHP statements into the databaseConnectivity action parameter. Attackers can break out of the define() string context in config.php using a single quote and statement separator to inject malicious PHP code that persists and executes on every subsequent page load when the installation wizard remains incomplete.	opencats	OpenCATS	9.2	CRITICAL	CWE-94	FALSE	fire,OK
CVE-2026-28409,2026-08-04,fire,2026-04-25,,April 2026 run,2026\2026-april-1-for-sharing.txt,"CVE-2026-28409	2026-02-27T21:50:21.849Z	WeGIA Vulnerable to Remote Code Execution (RCE) via OS Command Injection	WeGIA is a web manager for charitable institutions. Prior to version 3.6.5, a critical Remote Code Execution (RCE) vulnerability exists in the WeGIA application's database restoration functionality. An attacker with administrative access (which can be obtained via the previously reported Authentication Bypass) can execute arbitrary OS commands on the server by uploading a backup file with a specifically crafted filename. Version 3.6.5 fixes the issue.	LabRedesCefetRJ	WeGIA	10	CRITICAL	fire	CWE-78	Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')",OK
CVE-2026-31816,2026-06-05,warm,2026-04-25,,April 2026 run,2026\2026-april-1-for-sharing.txt,"CVE-2026-31816	2026-03-09T20:55:52.765Z	Budibase Universal Auth Bypass via Webhook Query Param Injection	Budibase is a low code platform for creating internal tools, workflows, and admin panels. In 3.31.4 and earlier, the Budibase server's authorized() middleware that protects every server-side API endpoint can be completely bypassed by appending a webhook path pattern to the query string of any request. The isWebhookEndpoint() function uses an unanchored regex that tests against ctx.request.url, which in Koa includes the full URL with query parameters. When the regex matches, the authorized() middleware immediately calls return next(), skipping all authentication, authorization, role checks, and CSRF protection. This means a completely unauthenticated, remote attacker can access any server-side API endpoint by simply appending ?/webhooks/trigger (or any webhook pattern variant) to the URL.	Budibase	budibase	9.1	CRITICAL	warm	CWE-74	Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection')",OK
CVE-2026-31843,2026-07-09,fire,2026-06-01,,June 2026 run,2026\2026-june-1.txt,"CVE-2026-31843	TuranSec	2026-04-16T13:02:55.701Z		The goodoneuz/pay-uz Laravel package (<= 2.2.24) contains a critical vulnerability in the /payment/api/editable/update endpoint that allows unauthenticated attackers to overwrite existing PHP payment hook files. The endpoint is exposed via Route::any() without authentication middleware, enabling remote access without credentials. User-controlled input is directly written into executable PHP files using file_put_contents(). These files are later executed via require() during normal payment processing workflows, resulting in remote code execution under default application behavior. The payment secret token mentioned by the vendor is unrelated to this endpoint and does not mitigate the vulnerability.	goodoneuz	pay-uz	10	CRITICAL	CWE-284	FALSE	fire",OK
CVE-2026-33478,2026-04-30,fire,2026-04-25,,April 2026 run,2026\2026-april-1-for-sharing.txt,"CVE-2026-33478	2026-03-23T14:01:19.611Z	AVideo Multi-Chain Attack: Unauthenticated Remote Code Execution via Clone Key Disclosure, Database Dump, and Command Injection	WWBN AVideo is an open source video platform. In versions up to and including 26.0, multiple vulnerabilities in AVideo's CloneSite plugin chain together to allow a completely unauthenticated attacker to achieve remote code execution. The `clones.json.php` endpoint exposes clone secret keys without authentication, which can be used to trigger a full database dump via `cloneServer.json.php`. The dump contains admin password hashes stored as MD5, which are trivially crackable. With admin access, the attacker exploits an OS command injection in the rsync command construction in `cloneClient.json.php` to execute arbitrary system commands. Commit c85d076375fab095a14170df7ddb27058134d38c contains a patch.	WWBN	AVideo	10	CRITICAL	fire	CWE-78	Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')",OK
